id,title,description,availability,condition,price,link,image_link,additional_image_link,brand,google_product_category,product_type,item_group_id,size,mpn,gtin
694d0ddc8f7b5511265d441f_M,Men's L/S Urban Fit Shirt - M,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-67655,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02520-17c7.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02522-7196.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02521-8c64.webp?resolution=1200_1800,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,694d0ddc8f7b5511265d441f,M,CG1215,VC57424979001164
694d0ddc8f7b5511265d441f_L,Men's L/S Urban Fit Shirt - L,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-67655,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02520-17c7.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02522-7196.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02521-8c64.webp?resolution=1200_1800,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,694d0ddc8f7b5511265d441f,L,CG1215,VC57427126002319
694d0ddc8f7b5511265d441f_XL,Men's L/S Urban Fit Shirt - XL,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-67655,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02520-17c7.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02522-7196.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02521-8c64.webp?resolution=1200_1800,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,694d0ddc8f7b5511265d441f,XL,CG1215,VC57429821003671
69622600b92d7c80b2c6a3ed_S,Men's L/S Urban Fit Shirt - S,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-97905,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02516-f956.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02514-8ca9.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02510-91ad.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,69622600b92d7c80b2c6a3ed,S,CG1217,VC39859661000818
69622600b92d7c80b2c6a3ed_M,Men's L/S Urban Fit Shirt - M,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-97905,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02516-f956.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02514-8ca9.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02510-91ad.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,69622600b92d7c80b2c6a3ed,M,CG1217,VC39859662001437
69622600b92d7c80b2c6a3ed_L,Men's L/S Urban Fit Shirt - L,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-97905,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02516-f956.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02514-8ca9.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02510-91ad.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,69622600b92d7c80b2c6a3ed,L,CG1217,VC39861854002051
69622600b92d7c80b2c6a3ed_XL,Men's L/S Urban Fit Shirt - XL,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-97905,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02516-f956.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02514-8ca9.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02510-91ad.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,69622600b92d7c80b2c6a3ed,XL,CG1217,VC39864254003482
6949033b1c9120dd1a453028_S,Men's L/S Urban Fit Shirt - S,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-64531,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02499-bf09.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02501-efa3.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02500-db54.webp?resolution=1200_1800,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,6949033b1c9120dd1a453028,S,CG1212,VC92451306000792
6949033b1c9120dd1a453028_M,Men's L/S Urban Fit Shirt - M,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-64531,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02499-bf09.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02501-efa3.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02500-db54.webp?resolution=1200_1800,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,6949033b1c9120dd1a453028,M,CG1212,VC92451306001236
6949033b1c9120dd1a453028_L,Men's L/S Urban Fit Shirt - L,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-64531,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02499-bf09.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02501-efa3.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02500-db54.webp?resolution=1200_1800,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,6949033b1c9120dd1a453028,L,CG1212,VC92453089002402
6949033b1c9120dd1a453028_XL,Men's L/S Urban Fit Shirt - XL,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-64531,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02499-bf09.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02501-efa3.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02500-db54.webp?resolution=1200_1800,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,6949033b1c9120dd1a453028,XL,CG1212,VC92456068003465
69535b8057158efe6a2fd178_S,Men's L/S Urban Fit Shirt - S,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-72967,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183800-6cfa.webp?resolution=4378_5473,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183746-f919.webp?resolution=4590_5738 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183915-ffa3.webp?resolution=4525_5656,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,69535b8057158efe6a2fd178,S,CG1230,VC70530530000003
69535b8057158efe6a2fd178_M,Men's L/S Urban Fit Shirt - M,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-72967,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183800-6cfa.webp?resolution=4378_5473,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183746-f919.webp?resolution=4590_5738 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183915-ffa3.webp?resolution=4525_5656,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,69535b8057158efe6a2fd178,M,CG1230,VC70530531001383
69535b8057158efe6a2fd178_L,Men's L/S Urban Fit Shirt - L,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-72967,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183800-6cfa.webp?resolution=4378_5473,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183746-f919.webp?resolution=4590_5738 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183915-ffa3.webp?resolution=4525_5656,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,69535b8057158efe6a2fd178,L,CG1230,VC70532227002186
69535b8057158efe6a2fd178_XL,Men's L/S Urban Fit Shirt - XL,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-72967,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183800-6cfa.webp?resolution=4378_5473,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183746-f919.webp?resolution=4590_5738 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183915-ffa3.webp?resolution=4525_5656,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,69535b8057158efe6a2fd178,XL,CG1230,VC70534822003571
695140e557158efe6a2e15bc_S,Men's L/S Urban Fit Shirt - S,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-27937,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122433-4f4b.webp?resolution=2145_2681,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122431-aa7a.webp?resolution=4341_5426 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122714-b959.webp?resolution=4488_5610,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,695140e557158efe6a2e15bc,S,CG1222,VC32730711000745
695140e557158efe6a2e15bc_M,Men's L/S Urban Fit Shirt - M,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-27937,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122433-4f4b.webp?resolution=2145_2681,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122431-aa7a.webp?resolution=4341_5426 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122714-b959.webp?resolution=4488_5610,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,695140e557158efe6a2e15bc,M,CG1222,VC32730711001014
695140e557158efe6a2e15bc_L,Men's L/S Urban Fit Shirt - L,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-27937,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122433-4f4b.webp?resolution=2145_2681,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122431-aa7a.webp?resolution=4341_5426 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122714-b959.webp?resolution=4488_5610,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,695140e557158efe6a2e15bc,L,CG1222,VC32732950002434
695140e557158efe6a2e15bc_XL,Men's L/S Urban Fit Shirt - XL,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-27937,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122433-4f4b.webp?resolution=2145_2681,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122431-aa7a.webp?resolution=4341_5426 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122714-b959.webp?resolution=4488_5610,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,695140e557158efe6a2e15bc,XL,CG1222,VC32735522003013
6951407257158efe6a2e1514_S,Men's L/S Urban Fit Shirt - S,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-34180,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-114330-ff33.webp?resolution=4590_5738,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-114305-e639.webp?resolution=4498_5622 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-114609-d1010b.webp?resolution=4214_5267,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,6951407257158efe6a2e1514,S,CG1221,VC32135669000975
6951407257158efe6a2e1514_M,Men's L/S Urban Fit Shirt - M,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-34180,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-114330-ff33.webp?resolution=4590_5738,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-114305-e639.webp?resolution=4498_5622 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-114609-d1010b.webp?resolution=4214_5267,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,6951407257158efe6a2e1514,M,CG1221,VC32135669001296
