id,title,description,availability,condition,price,link,image_link,brand,google_product_category,item_group_id,size,additional_image_link,product_type,mpn,sale_price
694d0ddc8f7b5511265d441f_M,Men's L/S Urban Fit Shirt - M,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product/mens-ls-urban-fit-shirt-67655,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02520-17c7.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,694d0ddc8f7b5511265d441f,M,"https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02522-7196.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02521-8c64.webp?resolution=1200_1800",Shirts > Long Sleeve Shirts,CG1215,1210 BDT
694d0ddc8f7b5511265d441f_L,Men's L/S Urban Fit Shirt - L,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product/mens-ls-urban-fit-shirt-67655,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02520-17c7.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,694d0ddc8f7b5511265d441f,L,"https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02522-7196.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02521-8c64.webp?resolution=1200_1800",Shirts > Long Sleeve Shirts,CG1215,1210 BDT
694d0ddc8f7b5511265d441f_XL,Men's L/S Urban Fit Shirt - XL,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product/mens-ls-urban-fit-shirt-67655,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02520-17c7.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,694d0ddc8f7b5511265d441f,XL,"https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02522-7196.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02521-8c64.webp?resolution=1200_1800",Shirts > Long Sleeve Shirts,CG1215,1210 BDT
69622600b92d7c80b2c6a3ed_S,Men's L/S Urban Fit Shirt - S,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product/mens-ls-urban-fit-shirt-97905,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02516-f956.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,69622600b92d7c80b2c6a3ed,S,"https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02514-8ca9.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02510-91ad.webp?resolution=1200_1500",Shirts > Long Sleeve Shirts,CG1217,1210 BDT
69622600b92d7c80b2c6a3ed_M,Men's L/S Urban Fit Shirt - M,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product/mens-ls-urban-fit-shirt-97905,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02516-f956.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,69622600b92d7c80b2c6a3ed,M,"https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02514-8ca9.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02510-91ad.webp?resolution=1200_1500",Shirts > Long Sleeve Shirts,CG1217,1210 BDT
69622600b92d7c80b2c6a3ed_L,Men's L/S Urban Fit Shirt - L,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product/mens-ls-urban-fit-shirt-97905,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02516-f956.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,69622600b92d7c80b2c6a3ed,L,"https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02514-8ca9.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02510-91ad.webp?resolution=1200_1500",Shirts > Long Sleeve Shirts,CG1217,1210 BDT
69622600b92d7c80b2c6a3ed_XL,Men's L/S Urban Fit Shirt - XL,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product/mens-ls-urban-fit-shirt-97905,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02516-f956.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,69622600b92d7c80b2c6a3ed,XL,"https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02514-8ca9.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02510-91ad.webp?resolution=1200_1500",Shirts > Long Sleeve Shirts,CG1217,1210 BDT
6949033b1c9120dd1a453028_S,Men's L/S Urban Fit Shirt - S,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product/mens-ls-urban-fit-shirt-64531,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02499-bf09.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,6949033b1c9120dd1a453028,S,"https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02501-efa3.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02500-db54.webp?resolution=1200_1800",Shirts > Long Sleeve Shirts,CG1212,1210 BDT
6949033b1c9120dd1a453028_M,Men's L/S Urban Fit Shirt - M,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product/mens-ls-urban-fit-shirt-64531,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02499-bf09.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,6949033b1c9120dd1a453028,M,"https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02501-efa3.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02500-db54.webp?resolution=1200_1800",Shirts > Long Sleeve Shirts,CG1212,1210 BDT
6949033b1c9120dd1a453028_L,Men's L/S Urban Fit Shirt - L,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product/mens-ls-urban-fit-shirt-64531,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02499-bf09.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,6949033b1c9120dd1a453028,L,"https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02501-efa3.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02500-db54.webp?resolution=1200_1800",Shirts > Long Sleeve Shirts,CG1212,1210 BDT
6949033b1c9120dd1a453028_XL,Men's L/S Urban Fit Shirt - XL,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product/mens-ls-urban-fit-shirt-64531,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02499-bf09.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,6949033b1c9120dd1a453028,XL,"https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02501-efa3.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02500-db54.webp?resolution=1200_1800",Shirts > Long Sleeve Shirts,CG1212,1210 BDT
69535b8057158efe6a2fd178_S,Men's L/S Urban Fit Shirt - S,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product/mens-ls-urban-fit-shirt-72967,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183800-6cfa.webp?resolution=4378_5473,ClothiGo,Apparel & Accessories > Clothing,69535b8057158efe6a2fd178,S,"https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183746-f919.webp?resolution=4590_5738,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183915-ffa3.webp?resolution=4525_5656",Shirts > Long Sleeve Shirts,CG1230,1210 BDT
69535b8057158efe6a2fd178_M,Men's L/S Urban Fit Shirt - M,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product/mens-ls-urban-fit-shirt-72967,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183800-6cfa.webp?resolution=4378_5473,ClothiGo,Apparel & Accessories > Clothing,69535b8057158efe6a2fd178,M,"https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183746-f919.webp?resolution=4590_5738,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183915-ffa3.webp?resolution=4525_5656",Shirts > Long Sleeve Shirts,CG1230,1210 BDT
69535b8057158efe6a2fd178_L,Men's L/S Urban Fit Shirt - L,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product/mens-ls-urban-fit-shirt-72967,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183800-6cfa.webp?resolution=4378_5473,ClothiGo,Apparel & Accessories > Clothing,69535b8057158efe6a2fd178,L,"https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183746-f919.webp?resolution=4590_5738,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183915-ffa3.webp?resolution=4525_5656",Shirts > Long Sleeve Shirts,CG1230,1210 BDT
69535b8057158efe6a2fd178_XL,Men's L/S Urban Fit Shirt - XL,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product/mens-ls-urban-fit-shirt-72967,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183800-6cfa.webp?resolution=4378_5473,ClothiGo,Apparel & Accessories > Clothing,69535b8057158efe6a2fd178,XL,"https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183746-f919.webp?resolution=4590_5738,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260208-183915-ffa3.webp?resolution=4525_5656",Shirts > Long Sleeve Shirts,CG1230,1210 BDT
695140e557158efe6a2e15bc_S,Men's L/S Urban Fit Shirt - S,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product/mens-ls-urban-fit-shirt-27937,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122433-4f4b.webp?resolution=2145_2681,ClothiGo,Apparel & Accessories > Clothing,695140e557158efe6a2e15bc,S,"https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122431-aa7a.webp?resolution=4341_5426,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122714-b959.webp?resolution=4488_5610",Shirts > Long Sleeve Shirts,CG1222,1210 BDT
695140e557158efe6a2e15bc_M,Men's L/S Urban Fit Shirt - M,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product/mens-ls-urban-fit-shirt-27937,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122433-4f4b.webp?resolution=2145_2681,ClothiGo,Apparel & Accessories > Clothing,695140e557158efe6a2e15bc,M,"https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122431-aa7a.webp?resolution=4341_5426,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122714-b959.webp?resolution=4488_5610",Shirts > Long Sleeve Shirts,CG1222,1210 BDT
695140e557158efe6a2e15bc_L,Men's L/S Urban Fit Shirt - L,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product/mens-ls-urban-fit-shirt-27937,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122433-4f4b.webp?resolution=2145_2681,ClothiGo,Apparel & Accessories > Clothing,695140e557158efe6a2e15bc,L,"https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122431-aa7a.webp?resolution=4341_5426,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122714-b959.webp?resolution=4488_5610",Shirts > Long Sleeve Shirts,CG1222,1210 BDT
695140e557158efe6a2e15bc_XL,Men's L/S Urban Fit Shirt - XL,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product/mens-ls-urban-fit-shirt-27937,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122433-4f4b.webp?resolution=2145_2681,ClothiGo,Apparel & Accessories > Clothing,695140e557158efe6a2e15bc,XL,"https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122431-aa7a.webp?resolution=4341_5426,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-122714-b959.webp?resolution=4488_5610",Shirts > Long Sleeve Shirts,CG1222,1210 BDT
6951407257158efe6a2e1514_S,Men's L/S Urban Fit Shirt - S,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product/mens-ls-urban-fit-shirt-34180,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-114330-ff33.webp?resolution=4590_5738,ClothiGo,Apparel & Accessories > Clothing,6951407257158efe6a2e1514,S,"https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-114305-e639.webp?resolution=4498_5622,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-114609-d1010b.webp?resolution=4214_5267",Shirts > Long Sleeve Shirts,CG1221,1210 BDT
6951407257158efe6a2e1514_M,Men's L/S Urban Fit Shirt - M,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product/mens-ls-urban-fit-shirt-34180,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-114330-ff33.webp?resolution=4590_5738,ClothiGo,Apparel & Accessories > Clothing,6951407257158efe6a2e1514,M,"https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-114305-e639.webp?resolution=4498_5622,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/20260209-114609-d1010b.webp?resolution=4214_5267",Shirts > Long Sleeve Shirts,CG1221,1210 BDT
